id	APOA5	APOC3	CPT1A	MMP1	NR1H3	CYP27A1	APOA2	SCD	SORBS1	PLTP
TCGA-B6-A0I2	0	0	10.12905218	1.434561108	16.17246366	28.28387996	0	52.20318228	2.771301152	46.10818208
TCGA-B6-A0IG	0.007037742	0	24.2762221	15.61924312	4.137176936	16.68886213	0.014432957	132.3241164	2.278023225	10.27900859
TCGA-AR-A24H	0.006151352	0	27.3237022	0.701966062	7.150688199	5.247299166	0.012615154	162.3585096	6.603611417	12.47023576
TCGA-B6-A0RO	0	0	6.58289899	0.376449796	5.559246869	29.85767292	0	70.82169832	1.649151516	7.634037361
TCGA-B6-A0IO	0	0.016857918	8.577025981	1.215344609	3.574860316	17.29557914	0.015448631	191.8965049	2.252117437	7.848160055
TCGA-B6-A0RV	0	0	14.5152641	0.494959029	6.977456425	8.417041275	0	29.08432376	2.977901316	13.97433025
TCGA-B6-A2IU	0.112848368	0	5.546621919	0.129517848	5.451823415	28.88630713	0	54.8449804	22.222419	7.071964305
TCGA-B6-A0WT	0	0	5.863091015	14.504074	6.07013393	23.12835637	0	129.0335007	2.982984209	14.09576127
TCGA-B6-A0WZ	0.008926556	0	6.292703685	3.556530086	8.201407411	6.019796222	0	285.9542329	5.617314231	7.679662325
TCGA-B6-A0RH	0.021356805	0	14.41014066	26.05226666	2.55355398	6.271555028	0	49.40699687	2.135976605	12.75402174
TCGA-GM-A2DA	0	0	13.95486312	0.388796691	4.008283561	15.07780129	0	39.16306099	4.963505595	29.23855166
TCGA-B6-A0IJ	0	0	8.432324101	2.389041668	11.87752921	62.94166292	0	92.06618929	5.951128608	39.35142394
TCGA-B6-A0RI	0.00772927	0.017297143	6.413843729	31.82156211	3.430077191	6.307084436	0	360.4676076	5.431545806	21.23987009
TCGA-B6-A0RN	0	0	5.509897321	1.896785198	2.83414955	23.87145251	0	82.61971158	2.645540027	12.7952986
TCGA-B6-A0IA	0.007878169	0	5.044334343	0.503762892	4.611017514	5.420280345	0	380.786092	1.076753916	5.55196026
TCGA-B6-A0I5	0	0.024409641	4.578720665	6.599152626	4.7845481	35.18400573	0	71.36003297	1.340344011	16.47175252
TCGA-B6-A0RU	0	0	8.15536264	1.185483104	3.464143454	6.444349052	0	173.1233355	8.313875845	37.81977085
